,animeID,episodes,airing,rank,popularity,members,favorites,reviewers,Animation_score,name,source,producers,genre,studio
1040,1252,1,FALSE,9010,5322,4867,0,1793,5.45,Fushigi no Umi no Nadia: Original Movie,Original,Group TAC,Action,Gainax
1041,1253,12,FALSE,727,2310,29906,138,18765,7.89,Saint Seiya: Meiou Hades Meikai-hen,Manga,unknown,Action,Toei Animation
1042,1254,114,FALSE,648,933,105361,3491,55527,7.94,Saint Seiya,Manga,unknown,Adventure,Toei Animation
1043,1255,1,FALSE,2249,3794,11071,19,6331,7.36,Saint Seiya: Shinku no Shounen Densetsu,Unknown,unknown,Adventure,Toei Animation
1044,1256,1,FALSE,3745,3572,12954,9,7763,6.98,Saint Seiya: Jashin Eris,Unknown,unknown,Adventure,Toei Animation
1045,1257,13,FALSE,353,2145,33891,290,21375,8.18,Saint Seiya: Meiou Hades Juuni Kyuu-hen,Manga,unknown,Sci-Fi,Toei Animation
1046,1258,1,FALSE,3448,3754,11371,13,6553,7.06,Saint Seiya: Kamigami no Atsuki Tatakai,Unknown,unknown,Adventure,Toei Animation
1047,1259,1,FALSE,2328,3288,15533,40,9230,7.34,Saint Seiya: Tenkai-hen Josou - Overture,Manga,Shueisha,Adventure,Toei Animation
1048,1260,1,FALSE,3785,3880,10507,7,5963,6.97,Saint Seiya: Saishuu Seisen no Senshi-tachi,Unknown,unknown,Adventure,Toei Animation
1049,1261,54,FALSE,3079,4138,9053,50,3575,7.15,Kyattou Ninden Teyandee,Original,Sotsu,Action,Tatsunoko Production
1050,1262,6,FALSE,6109,4274,8382,18,4287,6.42,Macross II: Lovers Again,Original,Bandai Visual,Adventure,AIC
1051,1264,39,FALSE,2978,3531,13298,150,6786,7.18,Yoroiden Samurai Troopers,Unknown,unknown,Adventure,Sunrise
1052,1265,2,FALSE,4589,7312,2035,8,819,6.77,Yoroiden Samurai Troopers Gaiden,Unknown,unknown,Adventure,Sunrise
1053,1266,4,FALSE,4696,7641,1754,6,686,6.75,Yoroiden Samurai Troopers Kikoutei Densetsu,Unknown,unknown,Adventure,Sunrise
1054,1267,5,FALSE,7422,7826,1607,4,592,6.1,Yoroiden Samurai Troopers Message,Unknown,unknown,Adventure,Sunrise
1055,1268,1,FALSE,7880,6659,2736,1,805,5.93,Aquarian Age: Saga II - Don't Forget Me...,Original,Broccoli,Action,Madhouse
1056,1269,1,FALSE,7614,4371,7943,4,3722,6.03,Bio Hunter,Manga,BMG Japan,Action,Madhouse
1057,1270,1,FALSE,5935,4265,8408,15,4131,6.46,Black Magic M-66,Manga,Bandai Visual,Action,AIC
1058,1271,2,FALSE,8480,6397,3067,4,1342,5.7,Kyoukasho ni Nai!,Manga,Toei Video,Comedy,AIC
1059,1276,7,FALSE,5647,5055,5562,13,1890,6.54,Ys,Game,Starchild Records,Adventure,Tokyo Kids
1060,1277,4,FALSE,4786,5876,3803,8,1431,6.73,Ys: Tenkuu no Shinden - Adol Christine no Bouken,Unknown,Kadokawa Shoten,Adventure,unknown
1061,1278,1,FALSE,2223,3066,17788,20,8988,7.36,Bishoujo Senshi Sailor Moon SuperS Gaiden: Ami-chan no Hatsukoi,Manga,unknown,Comedy,Toei Animation
1062,1279,39,FALSE,1102,4465,7529,69,3299,7.71,Taiyou no Ko Esteban,Novel,DiC Entertainment,Adventure,Studio Pierrot
1063,1280,6,FALSE,6326,4336,8095,21,3198,6.37,Mamono Hunter Youko,Original,Toho,Fantasy,Madhouse
1064,1281,19,FALSE,1037,1274,72309,727,29820,7.73,Gakkou no Kaidan,Original,Aniplex,Mystery,Studio Pierrot
1065,1283,2,FALSE,7147,6396,3070,5,1471,6.17,Choujuu Densetsu Gestalt,Manga,TV Tokyo,Adventure,unknown
1066,1284,3,FALSE,7435,8341,1269,1,468,6.09,Houma Hunter Lime,Visual novel,TBS,Comedy,Production Reed
1067,1285,1,FALSE,9176,3902,10403,64,5242,5.38,Soukihei MD Geist,Unknown,Nippon Columbia,Action,Zero-G Room
1068,1286,1,FALSE,9635,5073,5494,16,3300,5.08,MD Geist II: Death Force,Unknown,Nippon Columbia,Action,Zero-G Room
1069,1287,1,FALSE,9494,7405,1959,3,767,5.18,Odin: Koushi Hansen Starlight,Original,unknown,Action,Toei Animation
1070,1288,7,FALSE,2239,3239,15961,106,5937,7.36,Kidou Keisatsu Patlabor,Original,Tohokushinsha Film Corporation,Sci-Fi,Studio Deen
1071,1289,16,FALSE,1520,5054,5559,19,2011,7.55,Kidou Keisatsu Patlabor: New OVA,Original,Tohokushinsha Film Corporation,Sci-Fi,Sunrise
1072,1290,1,FALSE,4359,4522,7293,7,3521,6.82,WXIII Kidou Keisatsu Patlabor,Original,Bandai Visual,Sci-Fi,Madhouse
1073,1292,5,FALSE,1993,463,193528,1131,112124,7.41,Afro Samurai,Original,Dentsu,Action,Gonzo
1074,1293,195,FALSE,980,1961,39394,605,6183,7.76,Urusei Yatsura,Manga,Kitty Films,Action,Studio Pierrot
1075,1295,2,FALSE,6222,6191,3301,4,1546,6.39,A-Ko The Versus,Original,unknown,Action,Studio Fantasia
1076,1296,1,FALSE,5228,5883,3791,1,1980,6.63,Project A-Ko 2: Daitokuji Zaibatsu no Inbou,Original,Pony Canyon,Action,APPP
1077,1297,1,FALSE,5595,6144,3378,1,1726,6.55,Project A-Ko 3: Cinderella Rhapsody,Original,Pony Canyon,Action,Studio Fantasia
1078,1298,1,FALSE,5360,6269,3207,2,1575,6.6,Project A-Ko 4: Final,Original,Pony Canyon,Action,Studio Fantasia
1079,1299,13,FALSE,2574,3479,13759,46,3010,7.27,Flag,Original,Aniplex,Mecha,The Answer Studio
1080,1300,24,FALSE,4677,6703,2691,5,790,6.75,Omishi Mahou Gekijou: Risky?Safety,Manga,Pony Canyon,Comedy,APPP
1081,1301,1,FALSE,1184,3811,10967,99,4705,7.67,Ginga Tetsudou 999 (Movie),Manga,unknown,Sci-Fi,Toei Animation
1082,1302,1,FALSE,2119,5023,5630,18,2367,7.39,Sayonara Ginga Tetsudou 999: Andromeda Shuuchakueki,Manga,unknown,Sci-Fi,Toei Animation
1083,1303,9,FALSE,2408,1584,54120,203,26284,7.32,The Animatrix,Other,unknown,Action,Madhouse
1084,1311,1,FALSE,3464,2193,32889,51,17890,7.05,Chobits Recap,Manga,unknown,Ecchi,Madhouse
1085,1312,26,FALSE,2813,4827,6166,34,2021,7.21,Chikyuu Bouei Kigyou Dai-Guard,Original,Sotsu,Adventure,Xebec
1086,1313,50,FALSE,2306,608,154890,698,100320,7.34,Digimon Adventure 02,Original,Yomiko Advertising,Action,Toei Animation
1087,1314,26,FALSE,6180,8321,1282,3,347,6.4,DT Eightron,Manga,Fuji TV,Action,Sunrise
1088,1316,52,FALSE,3983,5395,4684,30,2365,6.91,Idaten Jump,Manga,Aniplex,Game,Production I.G
1089,1317,1,FALSE,4708,4699,6633,13,2786,6.74,Eyeshield 21: Maboroshi no Golden Bowl,Manga,Bandai Visual,Sports,Production I.G
1090,1324,4,FALSE,6951,4564,7130,17,2879,6.22,Earthian,Manga,Youmex,Drama,J.C.Staff
1091,1325,25,FALSE,4925,5447,4570,20,1221,6.69,Hamelin no Violin Hiki,Manga,unknown,Adventure,Studio Deen
1092,1327,58,FALSE,1721,4096,9271,62,4134,7.48,Aoki Densetsu Shoot!,Unknown,unknown,Action,Toei Animation
1093,1328,1,FALSE,5355,6857,2503,2,1145,6.6,One Pound Gospel,Manga,unknown,Sports,Studio Gallop
1094,1329,1,FALSE,2639,7310,2038,3,598,7.26,Ohoshi-sama no Rail,Novel,TV Tokyo,Historical,Madhouse
1095,1333,26,FALSE,6231,9766,609,1,219,6.39,Fushigi na Koala Blinky,Original,Fuji TV,Adventure,Nippon Animation
1096,1335,26,FALSE,2698,2808,21211,35,10266,7.24,Ghost in the Shell: Stand Alone Complex - Tachikoma na Hibi,Unknown,Animax,Comedy,Production I.G
1097,1336,6,FALSE,3122,4911,5971,44,3059,7.14,Kyoushoku Soukou Guyver II,Unknown,animate Film,Action,unknown
1098,1337,25,FALSE,6581,6850,2509,1,378,6.31,Dororon Enma-kun,Manga,Fuji TV,Comedy,Toei Animation
1099,1338,2,FALSE,8794,5659,4166,9,1667,5.56,Shin Megami Tensei: Tokyo Mokushiroku,Manga,Sony Music Entertainment,Action,J.C.Staff
1100,1340,1,FALSE,9165,7187,2151,0,1029,5.39,Yami no Shihosha Judge,Manga,Movic,Supernatural,unknown
1101,1341,1,FALSE,9238,4663,6762,10,3323,5.34,Violence Jack: Harlem Bomber-hen,Unknown,Production Reed,Action,unknown
1102,1342,1,FALSE,8616,5110,5372,11,2890,5.65,Violence Jack: Jigoku Gai-hen,Unknown,Dynamic Planning,Action,unknown
1103,1343,1,FALSE,8781,5421,4619,4,2523,5.57,Violence Jack: Hell's Wind-hen,Unknown,Dynamic Planning,Action,unknown
1104,1344,4,FALSE,6583,6968,2376,7,1058,6.31,Eightman After,Manga,unknown,Action,J.C.Staff
1105,1345,1,FALSE,10266,6936,2406,7,1242,3.18,Soujuu Senshi Psychic Wars,Unknown,unknown,Action,Toei Animation
1106,1346,3,FALSE,6300,4097,9257,10,3694,6.37,AD Police,Original,Bandai Visual,Sci-Fi,AIC
1107,1347,8,FALSE,2338,2538,25357,302,8661,7.33,Bubblegum Crisis,Original,Youmex,Sci-Fi,AIC
1108,1348,3,FALSE,5204,4721,6555,12,2943,6.63,Bubblegum Crash,Original,Artmic,Action,Darts
1109,1349,12,FALSE,7423,4498,7380,12,2709,6.09,A.D. Police (TV),Unknown,unknown,Action,AIC
1110,1350,3,FALSE,5266,4164,8894,12,3264,6.62,Parasite Dolls,Original,Imagica,Action,AIC
1111,1351,6,FALSE,7779,4202,8693,49,3229,5.97,Angel Cop,Original,Geneon Universal Entertainment,Action,D.A.S.T.
1112,1352,3,FALSE,2768,3460,13990,119,6014,7.22,Cyber City Oedo 808,Original,Japan Home Video,Action,Madhouse
1113,1355,2,FALSE,9477,9785,603,0,174,5.19,Makyuu Senjou,Unknown,Daiei,Action,unknown
1114,1356,43,FALSE,1399,3119,17158,99,7331,7.59,Hokuto no Ken 2,Manga,unknown,Action,Toei Animation
1115,1357,3,FALSE,3571,4117,9177,12,4085,7.03,Shin Hokuto no Ken,Unknown,OB Planning,Action,A.C.G.T.
1116,1358,1,FALSE,2620,3563,13014,78,7613,7.26,Hokuto no Ken Movie,Unknown,unknown,Sci-Fi,Toei Animation
1117,1361,1,FALSE,6018,1473,60375,57,42644,6.44,Final Fantasy: The Spirits Within,Game,Sony Music Entertainment,Sci-Fi,Square Enix
1118,1362,1,FALSE,2718,2937,19262,100,12758,7.24,Street Fighter II Movie,Game,unknown,Action,Group TAC
1119,1363,1,FALSE,403,2082,35810,55,21778,8.13,Detective Conan Movie 04: Captured in Her Eyes,Manga,Polygram Japan,Adventure,TMS Entertainment
1120,1364,1,FALSE,297,2079,35924,33,21768,8.23,Detective Conan Movie 05: Countdown to Heaven,Manga,unknown,Adventure,TMS Entertainment
1121,1365,1,FALSE,174,1901,41787,120,25511,8.39,Detective Conan Movie 06: The Phantom of Baker Street,Manga,unknown,Adventure,TMS Entertainment
1122,1366,1,FALSE,643,2285,30444,26,18233,7.94,Detective Conan Movie 07: Crossroad in the Ancient Capital,Manga,unknown,Adventure,TMS Entertainment
1123,1367,1,FALSE,332,2206,32511,34,19370,8.19,Detective Conan Movie 08: Magician of the Silver Sky,Manga,unknown,Adventure,TMS Entertainment
1124,1368,1,FALSE,1632,3817,10905,4,5509,7.51,Detective Conan OVA 06: Follow the Vanished Diamond! Conan & Heiji vs. Kid!,Manga,unknown,Police,TMS Entertainment
1125,1369,1,FALSE,2421,3523,13349,9,7360,7.31,Detective Conan OVA 01: Conan vs. Kid vs. Yaiba,Manga,unknown,Adventure,TMS Entertainment
1126,1370,1,FALSE,5688,5007,5672,6,3312,6.52,Atama Yama,Other,Yamamura Animation,Comedy,Studio Deen
1127,1371,13,FALSE,2781,5009,5672,24,1535,7.22,Hi no Tori,Manga,NHK,Adventure,Tezuka Productions
1128,1372,47,FALSE,1442,3152,16777,114,5668,7.58,Taiho Shichau zo (TV),Manga,Bandai Visual,Action,Studio Deen
1129,1373,4,FALSE,2260,5750,4002,5,1627,7.35,Black Jack Specials: Inochi wo Meguru Yottsu no Kiseki,Manga,unknown,Drama,Tezuka Productions
1130,1374,26,FALSE,2319,3285,15554,144,6780,7.34,Kyoushoku Soukou Guyver (2005),Manga,unknown,Adventure,OLM
1131,1376,13,FALSE,936,5087,5446,53,2345,7.78,Ojamajo Doremi Na-i-sho,Unknown,unknown,Comedy,Toei Animation
1132,1379,1,FALSE,824,2018,37599,43,17897,7.84,Kino no Tabi: Nanika wo Suru Tame ni - Life Goes On.,Light novel,unknown,Adventure,A.C.G.T.
1133,1380,1,FALSE,6662,4213,8664,4,4074,6.29,Blue Gender: The Warrior,Original,AIC,Adventure,unknown
1134,1381,1,FALSE,2366,6551,2880,3,1089,7.33,Seikai no Monshou Special,Light novel,Bandai Visual,Action,Sunrise
1135,1382,8,FALSE,372,4781,6334,140,2755,8.16,Yuusha-Ou GaoGaiGar Final,Unknown,unknown,Adventure,Sunrise
1136,1384,4,FALSE,3357,3455,14028,69,5851,7.08,Kyuuketsuhime Miyu,Manga,SOEISHINSHA,Action,AIC
1137,1391,37,FALSE,1764,5861,3820,40,1124,7.47,Future GPX Cyber Formula,Original,unknown,Adventure,Sunrise
1138,1392,6,FALSE,1912,7980,1485,6,675,7.43,Future GPX Cyber Formula 11,Unknown,unknown,Drama,Sunrise
1139,1393,8,FALSE,1390,7958,1505,6,672,7.59,Future GPX Cyber Formula Zero,Unknown,unknown,Drama,Sunrise
1140,1394,8,FALSE,1514,8075,1427,6,598,7.55,Future GPX Cyber Formula Saga,Unknown,unknown,Drama,Sunrise
1141,1395,5,FALSE,1310,8042,1449,10,591,7.62,Future GPX Cyber Formula Sin,Unknown,unknown,Drama,Sunrise
1142,1398,4,FALSE,3959,4102,9234,13,3857,6.92,Macross Dynamite 7,Original,Mainichi Broadcasting System,Sci-Fi,Production Reed
1143,1399,3,FALSE,3558,4648,6786,8,3228,7.03,Macross 7 Encore,Unknown,Bandai Visual,Action,Production Reed
1144,1400,1,FALSE,3703,4712,6565,8,3098,6.99,Macross 7 Movie: Ginga ga Ore wo Yondeiru!,Original,Mainichi Broadcasting System,Action,Production Reed
1145,1409,5,FALSE,4972,6435,3017,6,1166,6.68,IGPX: Immortal Grand Prix,Original,Bee Train,Sports,Production I.G
1146,1410,13,FALSE,2272,4295,8287,25,4267,7.35,IGPX: Immortal Grand Prix (2005) 2nd Season,Original,Bee Train,Mecha,Production I.G
1147,1411,6,FALSE,8278,7674,1731,5,726,5.79,VS Knight Lamune & 40 Fresh,Original,Starchild Records,Adventure,Production Reed
1148,1412,23,FALSE,1075,1610,52530,599,16489,7.72,Lupin III,Manga,TMS Entertainment,Action,Tokyo Movie Shinsha
1149,1413,1,FALSE,2864,5508,4457,3,1769,7.2,Lupin III: Alcatraz Connection,Manga,VAP,Action,TMS Entertainment
1150,1414,1,FALSE,2905,5657,4165,1,1715,7.19,Lupin III: Tenshi no Tactics - Yume no Kakera wa Koroshi no Kaori,Unknown,unknown,Action,TMS Entertainment
1151,1415,1,FALSE,3876,5505,4464,2,2011,6.94,Lupin III: Bye Bye Liberty - Kiki Ippatsu!,Unknown,VAP,Action,unknown
1152,1416,1,FALSE,2629,4810,6233,2,2681,7.26,Lupin III: Dead or Alive,Manga,VAP,Action,Tokyo Movie Shinsha
1153,1418,1,FALSE,1076,4807,6244,9,2866,7.72,"Lupin III: Episode 0 ""First Contact""",Unknown,VAP,Action,TMS Entertainment
1154,1419,1,FALSE,1874,4855,6085,2,2805,7.44,Lupin III: Kutabare! Nostradamus,Unknown,VAP,Action,unknown
1155,1420,1,FALSE,4331,5859,3833,2,1578,6.82,Lupin III: Russia yori Ai wo Komete,Unknown,Tokyo Movie Shinsha,Action,unknown
1156,1421,1,FALSE,3600,5823,3890,4,1633,7.02,Lupin III: Hemingway Paper no Nazo,Unknown,VAP,Action,unknown
1157,1422,1,FALSE,2628,5744,4007,1,1617,7.26,Lupin III: $1 Money Wars,Unknown,VAP,Action,unknown
1158,1423,1,FALSE,4291,6041,3543,1,1395,6.83,Lupin III: Napoleon no Jisho wo Ubae,Unknown,VAP,Action,unknown
1159,1424,1,FALSE,1741,5783,3951,2,1559,7.48,Lupin III: Otakara Henkyaku Daisakusen!!,Manga,unknown,Action,TMS Entertainment
1160,1425,155,FALSE,768,3157,16728,161,5203,7.87,Lupin III: Part II,Manga,VAP,Action,Tokyo Movie Shinsha
1161,1426,50,FALSE,1970,3879,10508,10,3050,7.42,Lupin III: Part III,Unknown,unknown,Action,Tokyo Movie Shinsha
1162,1427,1,FALSE,7116,6060,3515,2,1419,6.18,Lupin III: Ikiteita Majutsushi,Manga,VAP,Action,TMS Entertainment
1163,1428,1,FALSE,6106,6588,2835,0,998,6.42,Lupin III: Pilot Film (1978),Manga,Tokyo Movie Shinsha,Action,unknown
1164,1429,1,FALSE,2865,5996,3604,2,1407,7.2,Lupin III: Nusumareta Lupin,Manga,unknown,Action,TMS Entertainment
1165,1430,1,FALSE,351,1614,52399,499,32158,8.18,Lupin III: Cagliostro no Shiro,Manga,unknown,Action,Tokyo Movie Shinsha
1166,1431,1,FALSE,3875,5556,4342,1,1718,6.94,Lupin III: Ai no Da Capo - Fujiko's Unlucky Days,Manga,VAP,Action,unknown
1167,1432,1,FALSE,2354,5001,5689,2,2638,7.33,Lupin III: Fuuma Ichizoku no Inbou,Manga,Tokyo Movie Shinsha,Action,unknown
1168,1433,1,FALSE,4854,5503,4477,1,1919,6.71,Lupin III: Babylon no Ougon Densetsu,Manga,Tokyo Movie Shinsha,Action,unknown
1169,1434,1,FALSE,3359,5709,4075,2,1790,7.08,Lupin III: Harimao no Zaihou wo Oe!!,Manga,VAP,Action,unknown
1170,1435,1,FALSE,3482,4567,7114,18,3670,7.05,Lupin III: Lupin vs. Fukusei-ningen,Manga,unknown,Action,Tokyo Movie Shinsha
1171,1436,1,FALSE,3291,5476,4524,1,2052,7.1,Lupin III: Twilight Gemini no Himitsu,Unknown,VAP,Action,unknown
1172,1437,1,FALSE,2550,5595,4283,7,1791,7.28,Lupin III: Honoo no Kioku - Tokyo Crisis,Unknown,VAP,Action,Tokyo Movie Shinsha
1173,1439,1,FALSE,1971,5502,4478,8,1926,7.42,Lupin III: Walther P-38,Unknown,VAP,Action,unknown
1174,1441,1,FALSE,2268,3682,11929,163,4196,7.35,Ginga Tetsudou no Yoru,Novel,unknown,Drama,Group TAC
1175,1442,13,FALSE,8306,5180,5176,20,2258,5.77,Alexander Senki,Novel,Media Factory,Action,Madhouse
1176,1443,2,FALSE,6041,5930,3721,6,1430,6.44,Sol Bianca,Original,Half H.P Studio,Action,AIC
1177,1444,6,FALSE,6090,6014,3574,3,1631,6.43,Sol Bianca: Taiyou no Fune,Unknown,AIC,Adventure,unknown
1178,1445,52,FALSE,4721,4240,8513,69,4101,6.74,Mach GoGoGo,Manga,unknown,Adventure,Tatsunoko Production
1179,1448,52,FALSE,3908,4350,8033,46,3556,6.93,Hyakujuu-Ou GoLion,Unknown,unknown,Adventure,Toei Animation
1180,1450,26,FALSE,2174,4297,8285,106,1924,7.37,Brigadoon: Marin to Melan,Original,Bandai Visual,Adventure,Sunrise
1181,1451,1,FALSE,9889,6490,2943,2,1520,4.84,Shuranosuke Zanmaken: Shikamamon no Otoko,Novel,unknown,Action,Production Reed
1182,1452,1,FALSE,7661,8227,1342,2,626,6.02,The Samurai,Unknown,TBS,Comedy,unknown
1183,1453,96,FALSE,294,2097,35262,960,9011,8.24,Maison Ikkoku,Manga,Kitty Films,Slice of Life,Studio Deen
1184,1455,2,FALSE,9356,5259,4982,6,2605,5.27,Makai Tenshou,Novel,unknown,Action,Phoenix Entertainment
1185,1456,12,FALSE,5445,6423,3033,7,1057,6.58,L/R: Licensed by Royal,Original,Victor Entertainment,Action,TNK
1186,1457,15,FALSE,3595,3716,11642,65,3226,7.02,Key the Metal Idol,Original,Viz Media,Action,Studio Pierrot
1187,1458,26,FALSE,6350,7644,1754,3,427,6.37,Uchuu no Kishi Tekkaman,Original,unknown,Action,Tatsunoko Production
1188,1459,49,FALSE,1561,3813,10933,140,3973,7.54,Uchuu no Kishi Tekkaman Blade,Original,Sotsu,Action,Tatsunoko Production
1189,1460,6,FALSE,6258,6486,2948,4,1310,6.39,Uchuu no Kishi Tekkaman Blade II,Unknown,Starchild Records,Action,Tatsunoko Production
1190,1465,10,FALSE,3699,5634,4201,16,1817,6.99,Hakaima Sadamitsu,Manga,Aniplex,Action,Studio Deen
1191,1466,26,FALSE,5113,7102,2246,10,496,6.65,Hakugei Densetsu,Original,Tezuka Productions,Sci-Fi,Studio Junio
1192,1468,1,FALSE,7253,4162,8897,24,4599,6.14,Baoh Raihousha,Manga,Toho,Action,Studio Pierrot
1193,1469,48,FALSE,4106,2345,29216,68,15110,6.88,Monster Farm: Enbanseki no Himitsu,Game,unknown,Action,TMS Entertainment
1194,1470,51,FALSE,581,2213,32336,495,10879,7.99,City Hunter,Manga,Aniplex,Action,Sunrise
1195,1471,63,FALSE,439,3627,12400,61,5655,8.1,City Hunter 2,Manga,unknown,Action,Sunrise
1196,1472,13,FALSE,666,3982,9925,21,4660,7.92,City Hunter 3,Manga,unknown,Action,Sunrise
1197,1473,13,FALSE,757,4061,9480,22,4275,7.87,City Hunter '91,Manga,unknown,Action,Sunrise
1198,1474,1,FALSE,1569,5490,4495,5,2113,7.53,City Hunter: Ai to Shukumei no Magnum,Manga,unknown,Action,Sunrise
1199,1475,1,FALSE,1801,5734,4033,1,1896,7.46,City Hunter: Bay City Wars,Unknown,unknown,Action,Sunrise
1200,1476,1,FALSE,1759,5821,3892,2,1774,7.47,City Hunter: Hyakuman Dollar no Inbou,Unknown,unknown,Action,Sunrise
1201,1477,1,FALSE,1630,5655,4169,1,1762,7.51,City Hunter: The Secret Service,Manga,unknown,Action,Sunrise
1202,1478,1,FALSE,1358,5860,3831,4,1696,7.6,City Hunter: Goodbye My Sweetheart,Unknown,unknown,Adventure,unknown
1203,1479,1,FALSE,1570,6219,3277,8,1402,7.53,City Hunter: Kinkyuu Namachuukei!? Kyouakuhan Saeba Ryou no Saigo,Unknown,unknown,Shounen,Sunrise
1204,1480,1,FALSE,4989,4818,6201,3,3222,6.68,Sky Girls OVA,Unknown,Konami,Mecha,J.C.Staff
1205,1481,1,FALSE,4228,6790,2587,2,1034,6.85,"Urusei Yatsura: Haru da, Tobidase!",Manga,unknown,Action,Studio Pierrot
1206,1482,103,FALSE,381,120,452782,12542,180495,8.14,D.Gray-man,Manga,TV Tokyo,Action,TMS Entertainment
1207,1483,24,FALSE,1163,3465,13933,80,2931,7.68,Master Keaton,Manga,VAP,Adventure,Madhouse
1208,1484,2,FALSE,7173,5063,5523,17,2453,6.17,Youma,Manga,animate Film,Action,J.C.Staff
1209,1485,35,FALSE,610,3648,12251,94,4674,7.96,Akachan to Boku,Manga,TV Tokyo,Comedy,Studio Pierrot
1210,1486,102,FALSE,378,2042,37120,911,14516,8.15,Kodomo no Omocha (TV),Manga,TV Tokyo,Comedy,Studio Gallop
1211,1487,1,FALSE,4535,2945,19165,16,9306,6.77,.hack//Unison,Original,Bandai Visual,Adventure,Bee Train
1212,1488,3,FALSE,1332,3929,10267,160,3687,7.61,Area 88,Manga,unknown,Action,Studio Pierrot
1213,1489,3,FALSE,3682,5000,5690,4,2801,7,Renkin San-kyuu Magical? Pokaan Specials,Original,Genco,Comedy,Remic
1214,1490,26,FALSE,2660,4385,7905,36,1981,7.25,Ginga Tetsudou Monogatari,Original,Ginga Ya,Action,Planet
1215,1491,113,FALSE,734,2993,18676,270,3177,7.88,Ginga Tetsudou 999,Manga,unknown,Sci-Fi,Toei Animation
1216,1492,26,FALSE,3330,4132,9092,26,2676,7.09,Project ARMS,Manga,unknown,Action,TMS Entertainment
1217,1493,26,FALSE,3004,5660,4155,7,1616,7.17,Project ARMS: The 2nd Chapter,Manga,unknown,Action,TMS Entertainment
1218,1494,1,FALSE,7062,4684,6680,18,3091,6.19,Darkside Blues,Manga,Akita Shoten,Horror,J.C.Staff
1219,1495,2,FALSE,5870,6643,2761,3,1072,6.48,Maetel Legend,Unknown,unknown,Space,Vega Entertainment
1220,1496,2,FALSE,8081,4154,8936,7,4640,5.86,Fushigi no Kuni no Miyuki-chan,Manga,unknown,Comedy,Madhouse
1221,1497,1,FALSE,4953,6862,2492,7,1080,6.68,Aru Machi Kado no Monogatari,Original,Mushi Production,Drama,unknown
1222,1498,12,FALSE,2762,1147,81155,480,44621,7.22,Black Blood Brothers,Light novel,Toshiba Entertainment,Action,Group TAC
1223,1500,4,FALSE,6691,4596,6990,4,3008,6.29,Teizokurei Daydream,Manga,Bandai Visual,Comedy,Hal Film Maker
1224,1501,1,FALSE,3912,5002,5688,8,2721,6.93,Kaleido Star: Good da yo! Goood!!,Unknown,Hal Film Maker,Comedy,unknown
1225,1502,26,FALSE,4333,5398,4680,16,1327,6.82,Mahou Shoujo Pretty Sammy (1996),Unknown,APPP,Comedy,AIC
1226,1503,7,FALSE,6520,8668,1087,1,309,6.33,Mahou Shoujo Pretty Sammy Specials,Unknown,APPP,Adventure,unknown
1227,1504,1,FALSE,3704,4758,6425,8,3201,6.99,Macross Flash Back 2012,Unknown,Big West,Drama,unknown
1228,1505,1,FALSE,668,2370,28739,17,16940,7.92,Detective Conan Movie 09: Strategy Above the Depths,Manga,unknown,Adventure,TMS Entertainment
1229,1506,1,FALSE,333,2245,31456,26,18464,8.19,Detective Conan Movie 10: Requiem of the Detectives,Manga,unknown,Adventure,TMS Entertainment
1230,1508,20,FALSE,6775,4794,6275,15,1722,6.27,Sci-fi Harry,Manga,TV Asahi,Drama,APPP
1231,1509,13,FALSE,4020,3306,15320,113,7128,6.9,Mamotte! Lollipop,Manga,Delfi Sound,Adventure,Studio Comet
1232,1514,6,FALSE,3458,5029,5603,6,2501,7.06,UFO Princess Valkyrie 3: Seiresetsu no Hanayome,Manga,Media Factory,Comedy,TNK
1233,1515,1,FALSE,9091,6780,2596,2,1047,5.42,Sentou Yousei Shoujo Tasukete! Mave-chan,Unknown,Bandai Visual,Parody,Studio Fantasia
1234,1516,153,FALSE,2583,2936,19279,258,6557,7.27,Kirarin?Revolution,Manga,Shogakukan Productions,Comedy,SynergySP
1235,1517,26,FALSE,4117,4008,9795,35,3398,6.88,Silent Möbius,Manga,Sotsu,Action,Radix
1236,1519,12,FALSE,284,287,281757,1988,176872,8.25,Black Lagoon: The Second Barrage,Manga,Geneon Universal Entertainment,Action,Madhouse
1237,1520,12,FALSE,836,2799,21335,222,6275,7.83,Black Jack,Manga,Animax,Drama,Tezuka Productions
1238,1521,1,FALSE,2143,4309,8240,19,4374,7.38,Black Jack the Movie,Manga,unknown,Drama,Tezuka Productions
